id,host_is_superhost,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,weekly_price,monthly_price,cleaning_fee,guests_included,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
6077760,t,98109,House,Private room,2,1.5,1,1,$750.00 ,"$2,500.00 ",$50.00 ,1,98,10,10,10,10,10,10
4642956,f,98109,Apartment,Entire home/apt,2,1,1,1,"$1,400.00 ",,$90.00 ,2,100,10,10,10,10,10,8
1167507,t,98109,Apartment,Entire home/apt,4,1,1,2,$720.00 ,"$2,500.00 ",$50.00 ,2,97,10,10,10,10,10,10
6044106,f,98109,Apartment,Entire home/apt,4,1,1,2,"$1,015.00 ","$3,950.00 ",$60.00 ,0,96,10,10,10,10,9,10
1799255,f,98109,House,Private room,2,1,1,1,$500.00 ,,,1,97,10,9,10,10,10,10
8941768,f,98109,Apartment,Entire home/apt,2,1,1,1,$700.00 ,"$2,200.00 ",,2,100,10,10,10,10,10,10
6569950,f,98109,Apartment,Entire home/apt,2,1,1,1,,,,1,100,10,10,10,10,10,10
7733192,t,98109,House,Entire home/apt,8,3.5,3,3,"$6,300.00 ","$19,500.00 ",$199.00 ,4,100,10,10,10,10,10,9
9215782,f,98109,Condominium,Entire home/apt,4,2,2,2,,,$35.00 ,1,100,,10,,10,,
5175631,t,98109,Apartment,Entire home/apt,4,1.5,2,2,,,$55.00 ,2,98,10,10,10,10,10,10
6315614,f,98109,Apartment,Entire home/apt,4,1,1,2,,,,1,,,,,,,
9134193,f,98119,Apartment,Entire home/apt,2,1,0,1,$428.00 ,"$1,512.00 ",,1,100,10,10,10,10,10,10
2481189,t,98109,House,Entire home/apt,6,2,3,4,"$1,650.00 ",,$150.00 ,1,96,10,10,10,10,9,10
8535897,f,98109,House,Private room,2,1,1,1,$425.00 ,"$1,500.00 ",$10.00 ,2,100,10,10,10,10,10,10
9476826,f,98109,Condominium,Private room,1,1,1,1,$400.00 ,"$1,350.00 ",,1,,,,,,,
3144311,f,98109,Apartment,Entire home/apt,2,1,1,1,,,$100.00 ,2,95,10,9,10,10,10,9
9370007,f,98109,Apartment,Entire home/apt,2,1,1,1,,,$60.00 ,2,,,,,,,
6781308,t,98109,Apartment,Entire home/apt,4,1,1,2,,,$55.00 ,1,97,10,10,10,10,9,10
160222,f,98109,Apartment,Entire home/apt,2,1,1,1,$692.00 ,"$2,550.00 ",$100.00 ,2,93,9,9,10,10,10,9
4250367,f,98109,House,Entire home/apt,7,4,3,3,"$3,150.00 ","$11,700.00 ",$175.00 ,1,100,10,10,10,10,10,10
8755479,f,98109,Apartment,Entire home/apt,4,2,2,2,,,$45.00 ,2,100,10,10,9,10,10,9
8829156,f,98109,Apartment,Entire home/apt,4,1,1,2,$541.00 ,"$1,911.00 ",$20.00 ,3,100,10,10,10,10,10,10
5126077,f,98109,Apartment,Private room,2,1,1,1,,,$25.00 ,1,80,10,10,10,10,8,6
6108796,f,98109,Apartment,Entire home/apt,4,1,1,2,"$1,005.00 ","$3,900.00 ",$60.00 ,4,95,10,10,10,10,9,9
2692126,f,98109,Apartment,Entire home/apt,2,1,1,1,$730.00 ,"$3,000.00 ",$60.00 ,2,98,10,10,10,10,9,10
6882211,f,98109,House,Entire home/apt,2,1,1,1,,,$50.00 ,1,,,,,,,
9573675,f,98109,Apartment,Entire home/apt,5,2.5,2,2,,,$100.00 ,0,,,,,,,
3544953,t,98109,Apartment,Private room,2,1,1,1,$700.00 ,,$20.00 ,2,97,10,10,10,10,10,10
2020505,t,98109,House,Entire home/apt,2,1,1,1,,,$40.00 ,1,99,10,10,10,10,10,10
5580457,f,98109,Apartment,Entire home/apt,2,1,1,2,,,$25.00 ,2,93,10,10,9,10,9,9
1495271,f,98109,House,Entire home/apt,6,2,3,3,,,$110.00 ,1,95,9,10,10,10,10,9
8455865,f,98109,House,Entire home/apt,6,3.5,4,4,"$2,500.00 ",,$125.00 ,1,100,10,10,10,10,10,10
9679300,f,98109,Apartment,Private room,2,1,1,1,,,,1,,,,,,,
6065566,f,98109,House,Entire home/apt,6,1.5,3,3,"$1,500.00 ",,$75.00 ,4,100,10,9,10,10,10,10
4645208,t,98109,House,Entire home/apt,8,3,4,5,,,$200.00 ,8,99,10,10,10,10,10,10
6115807,f,98109,House,Entire home/apt,8,2,3,4,,,$155.00 ,7,96,10,10,10,10,10,10
7091397,f,98109,Bungalow,Entire home/apt,3,1,1,2,"$1,040.00 ","$4,000.00 ",$25.00 ,2,98,10,10,10,10,10,10
6134153,f,98109,Apartment,Entire home/apt,4,1,2,3,,,$111.00 ,4,91,9,9,10,10,10,9
7763878,f,98119,Apartment,Entire home/apt,4,2,2,2,,,$30.00 ,3,100,10,10,10,10,10,10
8088447,f,98109,Apartment,Entire home/apt,3,1,1,1,,,,1,100,10,10,10,10,10,10
3418349,f,98109,Apartment,Entire home/apt,2,1,1,1,,,,1,94,10,9,10,10,10,9
9199982,f,98109,Apartment,Entire home/apt,3,1,1,1,,,$40.00 ,1,87,9,9,9,10,8,9
6400000,f,98109,Apartment,Entire home/apt,4,1,1,1,,,$72.00 ,0,92,10,10,10,10,10,9
6776229,t,98109,Apartment,Entire home/apt,4,1,1,2,,,$60.00 ,1,96,10,10,10,10,9,10
7627794,f,98109,Loft,Entire home/apt,4,1,1,2,"$1,380.00 ",,$90.00 ,2,96,10,10,10,10,10,10
8374102,f,98109,Apartment,Entire home/apt,4,1,1,1,,"$3,850.00 ",$60.00 ,2,92,9,9,10,10,9,9
6316934,f,98109,Apartment,Entire home/apt,4,1,1,2,$915.00 ,"$3,528.00 ",$60.00 ,4,95,10,10,10,10,9,10
1820794,t,98109,Apartment,Entire home/apt,2,1,0,1,$725.00 ,"$2,250.00 ",,2,99,10,10,10,10,10,10
314180,t,98103,House,Entire home/apt,5,1.5,3,3,"$1,400.00 ","$5,000.00 ",$95.00 ,5,100,10,9,10,10,10,10
8670079,f,98105,House,Entire home/apt,5,2,3,3,$850.00 ,"$2,950.00 ",$100.00 ,1,,,,,,,
4868135,f,98103,Apartment,Entire home/apt,6,1,2,3,$990.00 ,,$105.00 ,1,96,9,10,9,9,10,9
5336585,f,98103,Loft,Entire home/apt,2,1,0,1,,,,1,,,,,,,
1427103,f,98103,Apartment,Entire home/apt,3,1,1,2,,"$1,995.00 ",$40.00 ,3,95,10,10,10,10,10,9
3518808,f,98103,Apartment,Entire home/apt,2,1,1,1,,,,1,97,10,10,10,10,10,10
8995844,f,98103,House,Entire home/apt,6,2,3,2,"$1,500.00 ",,,1,100,10,10,10,10,10,10
356566,t,98103,House,Private room,2,2,1,1,$650.00 ,"$1,950.00 ",$50.00 ,1,100,10,10,10,10,10,10
6466388,f,98105,House,Private room,2,1,1,1,$420.00 ,"$1,000.00 ",$15.00 ,1,87,8,9,9,9,10,8
4531944,t,98103,House,Entire home/apt,2,1,1,1,"$1,050.00 ","$3,500.00 ",$65.00 ,1,99,10,10,10,10,10,10
6686072,t,98105,Apartment,Entire home/apt,4,1,1,1,$770.00 ,"$2,500.00 ",$50.00 ,2,97,9,10,10,10,10,9
4384343,f,98105,Apartment,Entire home/apt,2,1,1,1,$700.00 ,,$40.00 ,1,96,10,10,10,10,10,10
7900056,f,98103,House,Entire home/apt,8,2,4,4,"$1,460.00 ","$4,960.00 ",$160.00 ,4,84,10,8,9,8,9,9
6378563,f,98103,House,Entire home/apt,6,1.5,2,3,,,$95.00 ,1,96,10,10,10,10,10,10
5630783,t,98103,House,Entire home/apt,4,1,0,2,$550.00 ,,$50.00 ,2,97,10,10,10,10,10,10
340706,f,98103,Apartment,Entire home/apt,4,1,1,1,$630.00 ,"$2,400.00 ",$30.00 ,2,96,10,10,10,10,10,10
6202214,f,98103,Apartment,Entire home/apt,2,1,1,2,$619.00 ,"$2,184.00 ",$50.00 ,2,96,10,10,10,10,10,10
1030411,f,98103,House,Entire home/apt,4,2,2,2,,,$100.00 ,1,100,10,10,9,10,10,10
7922373,f,98103,House,Entire home/apt,4,1,0,2,$690.00 ,,$35.00 ,2,100,10,10,10,10,10,10
6156470,t,98103,House,Private room,2,1,1,1,$600.00 ,"$2,000.00 ",$13.00 ,1,97,10,10,10,10,10,10
2994309,t,98105,Apartment,Entire home/apt,6,1,2,3,$900.00 ,"$3,600.00 ",$30.00 ,2,97,10,10,10,10,9,10
1594328,f,98103,House,Entire home/apt,6,1,2,3,,,$50.00 ,4,96,10,10,10,10,10,10
8072920,f,98103,Apartment,Entire home/apt,2,1,0,1,,,$40.00 ,1,93,10,10,10,10,10,10
6915487,f,98103,House,Entire home/apt,4,1,2,2,$896.00 ,"$3,045.00 ",$65.00 ,2,80,6,10,4,6,10,8
6202603,f,98103,Apartment,Entire home/apt,4,1,1,1,,,$10.00 ,2,92,9,9,10,10,10,9
5286781,f,98103,Apartment,Entire home/apt,3,1,1,2,$500.00 ,"$1,780.00 ",,1,100,10,10,10,10,10,10
2818420,f,98103,House,Entire home/apt,4,1,1,2,$575.00 ,"$1,990.00 ",$90.00 ,2,95,10,10,10,10,10,10
3739681,f,98103,House,Entire home/apt,4,1,2,2,$700.00 ,"$2,500.00 ",$50.00 ,4,93,10,9,10,10,10,9
7922063,f,98103,Apartment,Shared room,2,1,1,1,,,,1,100,10,10,10,10,10,10
611509,t,98103,House,Private room,2,1,1,1,$425.00 ,"$1,350.00 ",$40.00 ,1,97,10,9,10,10,10,10
1802663,f,98103,House,Entire home/apt,4,1,1,2,$600.00 ,"$2,100.00 ",$40.00 ,2,94,10,10,10,10,10,9
9797545,f,98105,House,Private room,1,1,1,1,,,$15.00 ,1,,,,,,,
9241055,f,98103,House,Entire home/apt,6,1,3,3,,,,4,,,,,,,
9294832,f,98103,Apartment,Private room,2,1,1,2,,,$35.00 ,1,95,10,10,10,10,10,10
8643209,f,98105,Apartment,Private room,2,1.5,1,1,$350.00 ,"$1,300.00 ",$20.00 ,1,100,10,10,10,10,10,10
7258811,f,98103,House,Shared room,1,1,1,1,$250.00 ,$750.00 ,$35.00 ,1,,,,,,,
10265391,f,98103,Apartment,Entire home/apt,2,1,1,1,,,,1,,,,,,,
132120,f,98103,Apartment,Entire home/apt,4,1,1,1,$600.00 ,"$2,000.00 ",$40.00 ,1,94,10,9,10,10,10,10
6343866,t,98103,Apartment,Entire home/apt,4,1,2,3,,,$100.00 ,1,96,10,10,10,10,10,9
3066740,f,98103,Boat,Entire home/apt,6,3,3,3,,,$275.00 ,6,100,10,10,10,10,10,9
4130112,f,98105,House,Entire home/apt,6,1.5,3,4,"$1,300.00 ","$3,800.00 ",$75.00 ,5,100,10,8,10,10,8,10
4026757,t,98103,House,Private room,2,2,1,1,$432.00 ,,$25.00 ,1,97,10,10,10,10,10,10
9545281,f,98103,Apartment,Entire home/apt,2,1,1,1,,,,1,,,,,,,
3294804,f,98103,Apartment,Entire home/apt,4,1,1,1,,,$50.00 ,2,92,9,10,10,10,10,9
4122325,t,98115,House,Entire home/apt,5,2,3,3,,,,5,99,10,10,10,10,10,10
8308353,t,98103,House,Private room,2,1,1,1,$550.00 ,"$1,800.00 ",,1,100,10,10,10,10,10,10
7226013,f,98103,Apartment,Private room,2,1,1,1,,,,1,93,10,9,10,10,9,9
5761290,f,98103,House,Entire home/apt,4,1,2,2,$790.00 ,"$2,649.00 ",$65.00 ,2,95,10,10,9,10,9,10
182716,f,98103,House,Private room,2,1,1,1,$450.00 ,,,1,99,10,10,10,10,10,10
3050140,t,98103,Apartment,Entire home/apt,2,1,1,1,$600.00 ,"$2,000.00 ",$50.00 ,2,100,10,10,10,10,10,10
3254956,f,98103,Apartment,Entire home/apt,2,1,1,1,$700.00 ,"$1,990.00 ",$60.00 ,1,87,9,9,10,9,10,9
1264287,f,98105,House,Entire home/apt,12,2,5,6,"$1,470.00 ","$5,964.00 ",,4,92,9,9,10,9,9,9
3404557,f,98103,House,Shared room,1,1,1,1,$250.00 ,$750.00 ,$35.00 ,1,93,9,9,10,10,10,9
3939683,f,98103,House,Shared room,1,1,1,1,$275.00 ,$850.00 ,$28.00 ,2,100,8,8,8,8,8,10
3424242,f,98103,House,Shared room,1,1,1,1,$250.00 ,$750.00 ,$35.00 ,1,94,9,7,9,10,10,10
7985714,f,98103,House,Shared room,1,1,1,1,$250.00 ,$750.00 ,$35.00 ,1,80,8,6,10,8,10,10
4279876,t,98103,Apartment,Entire home/apt,4,1,2,2,,,,2,97,10,10,10,10,10,10
3870253,f,98103,Apartment,Entire home/apt,6,1,2,4,,,,1,97,10,10,10,10,9,10
2187563,f,98105,House,Entire home/apt,6,1,2,4,"$1,000.00 ","$3,500.00 ",$90.00 ,2,93,10,10,10,10,10,9
3889299,f,98103,House,Shared room,1,1,1,1,$250.00 ,$750.00 ,$35.00 ,1,90,8,8,10,10,10,10
3889330,f,98103,House,Shared room,1,1,1,1,$250.00 ,$750.00 ,$35.00 ,1,,,,,,,
1184846,t,98103,Apartment,Entire home/apt,2,1,1,1,,,,1,96,10,10,10,10,10,9
3626162,t,98103,House,Entire home/apt,4,1,1,2,$393.00 ,"$1,386.00 ",$70.00 ,2,96,10,10,10,10,10,10
456040,f,98103,House,Private room,2,1,1,1,,,,1,96,10,10,10,10,10,10
9033154,f,98103,House,Entire home/apt,7,3,4,5,"$2,100.00 ",,$90.00 ,1,,,,,,,
4340838,t,98105,House,Entire home/apt,2,1,0,1,$500.00 ,,$20.00 ,1,98,10,10,10,10,10,10
808811,f,98103,House,Entire home/apt,6,1,2,3,"$1,000.00 ","$2,500.00 ",$50.00 ,2,90,9,8,10,10,10,9
7368030,f,98103,Apartment,Entire home/apt,2,1,1,1,$650.00 ,,,1,80,10,10,10,10,10,10
522287,f,98103,House,Private room,3,1,1,3,,,$10.00 ,1,95,9,10,10,10,10,9
1940787,f,98103,House,Entire home/apt,5,1,2,2,,,$75.00 ,6,97,10,10,10,10,9,9
3732103,f,98103,House,Shared room,1,1,1,1,$250.00 ,$750.00 ,$35.00 ,1,93,9,8,9,10,9,10
43373,f,98103,House,Private room,2,2,1,2,$395.00 ,"$1,389.00 ",$15.00 ,1,93,9,9,10,10,10,9
5126365,f,98105,House,Private room,2,1,1,1,$400.00 ,"$1,500.00 ",$30.00 ,1,73,8,7,7,8,9,7
7182584,f,98103,House,Entire home/apt,5,1,2,3,,"$3,000.00 ",$40.00 ,4,80,9,9,10,9,9,7
5325214,f,98103,House,Entire home/apt,3,1,0,1,$325.00 ,"$1,250.00 ",,1,91,9,9,10,9,10,10
2710274,f,98103,House,Private room,2,1,1,1,,,$15.00 ,1,93,9,9,10,10,10,9
5128160,f,98105,House,Entire home/apt,8,3,4,5,"$3,250.00 ","$9,500.00 ",$175.00 ,0,100,10,10,10,10,9,10
3424114,f,98103,House,Shared room,1,1,1,1,$250.00 ,$750.00 ,$35.00 ,1,93,10,9,9,10,9,10
2776890,f,98103,House,Entire home/apt,2,1,1,1,,,$25.00 ,1,92,10,9,9,10,10,9
4521755,f,98103,Apartment,Entire home/apt,4,1,1,2,$750.00 ,"$2,900.00 ",$75.00 ,1,95,10,10,10,10,10,9
3456599,f,98103,Apartment,Entire home/apt,4,1,1,1,,"$2,500.00 ",$50.00 ,2,94,10,10,10,10,10,9
8207848,f,98103,Apartment,Entire home/apt,4,1,2,2,,,$155.00 ,1,,,,,,,
10249527,f,98105,Apartment,Private room,3,1,1,1,,,,1,,,,,,,
1252740,t,98103,House,Private room,2,1.5,1,1,$450.00 ,"$1,600.00 ",,2,97,10,9,10,10,10,10
4250938,f,98105,House,Entire home/apt,6,1,2,4,,,$209.00 ,1,90,10,9,10,10,9,8
3791920,t,98103,House,Entire home/apt,4,1,1,2,$685.00 ,,,2,97,10,10,10,10,10,10
4258762,t,98103,Apartment,Entire home/apt,2,1,1,1,,,$20.00 ,1,92,10,9,10,10,10,9
7364146,f,98103,Apartment,Entire home/apt,4,1,1,2,,,$75.00 ,2,97,10,10,10,10,9,10
6765045,f,98103,House,Entire home/apt,7,1,3,4,,,$65.00 ,1,88,8,8,9,9,9,8
3193738,f,98103,House,Entire home/apt,4,1,1,2,"$1,600.00 ","$3,700.00 ",$120.00 ,1,90,9,8,7,9,10,10
8765219,f,98105,House,Entire home/apt,5,1,1,2,$833.00 ,"$2,940.00 ",$50.00 ,1,100,10,10,10,10,10,10
8174285,t,98103,Apartment,Entire home/apt,2,1,1,1,,,$75.00 ,2,80,8,8,10,10,10,8
3403638,f,98103,House,Shared room,1,1,1,1,$250.00 ,$750.00 ,$35.00 ,1,84,7,8,9,9,9,8
7601333,f,98103,House,Entire home/apt,4,1,2,2,"$1,205.00 ","$4,220.00 ",$65.00 ,1,92,10,9,10,10,10,9
6707735,t,98103,Apartment,Entire home/apt,2,1,1,1,$750.00 ,"$2,400.00 ",$15.00 ,1,97,10,10,10,10,10,9
7322718,f,98105,House,Entire home/apt,5,1,3,3,,,$100.00 ,1,80,10,10,10,10,10,10
3783162,f,98103,House,Entire home/apt,8,2,3,3,,"$7,500.00 ",$95.00 ,8,97,10,10,10,10,10,10
6606,f,98103,Apartment,Entire home/apt,2,1,1,1,$670.00 ,,$40.00 ,2,93,9,9,10,9,10,9
3889280,f,98103,House,Shared room,1,1,1,1,$250.00 ,$750.00 ,$35.00 ,1,,,,,,,
3971137,f,98103,Apartment,Entire home/apt,2,1,0,1,,,$8.00 ,0,88,10,10,10,10,10,9
3889050,f,98103,House,Shared room,1,1,1,1,$250.00 ,$750.00 ,$35.00 ,1,80,7,6,9,10,9,8
799882,t,98103,House,Private room,2,1.5,1,1,$200.00 ,$520.00 ,$20.00 ,1,96,9,9,10,10,10,10
9508386,f,98103,House,Entire home/apt,8,2,4,4,,,$150.00 ,4,100,10,10,10,10,10,10
6714817,f,98103,Apartment,Entire home/apt,2,1,1,1,$900.00 ,,$50.00 ,1,90,9,10,10,10,8,9
3773700,f,98105,House,Entire home/apt,4,1.5,3,2,,,$100.00 ,1,93,10,9,10,10,10,9
3773568,f,98105,House,Entire home/apt,6,2.5,2,3,"$2,399.00 ",,$99.00 ,4,91,9,9,10,10,10,9
9313974,f,98103,House,Private room,1,1,1,1,$500.00 ,"$2,000.00 ",,1,,,,,,,
6492880,f,98105,Apartment,Entire home/apt,3,1,1,1,,,$82.00 ,2,90,10,10,9,9,10,10
4879013,t,98105,Apartment,Entire home/apt,4,1,2,3,,,$60.00 ,2,99,10,10,10,10,10,10
3732094,f,98103,House,Shared room,1,1,1,1,$250.00 ,$750.00 ,$28.00 ,1,88,8,7,9,9,9,9
873073,f,98103,House,Entire home/apt,4,1,2,1,"$1,225.00 ","$5,000.00 ",$75.00 ,4,95,10,10,10,10,10,10
234898,f,98105,House,Entire home/apt,3,1,1,2,$450.00 ,"$1,800.00 ",$40.00 ,2,96,10,10,10,10,10,10
8533375,f,98105,Apartment,Entire home/apt,2,1,1,1,$600.00 ,,,1,100,10,10,10,10,10,10
6854019,t,98103,House,Entire home/apt,8,3.5,3,3,,,$150.00 ,6,,,,,,,
8418650,f,98103,Apartment,Entire home/apt,4,1,2,3,$575.00 ,"$1,950.00 ",$50.00 ,3,98,10,10,10,10,10,10
3732076,f,98103,House,Shared room,1,1,1,1,$250.00 ,$750.00 ,$35.00 ,1,94,9,8,10,9,9,10
4608592,t,98105,House,Entire home/apt,6,1,2,4,,,$20.00 ,4,98,10,10,10,10,10,10
4862719,f,98103,House,Private room,2,1,1,1,,,,1,94,10,10,10,10,10,10
668169,f,98103,House,Private room,3,1,1,2,$370.00 ,$990.00 ,$30.00 ,1,93,9,9,10,10,10,10
429453,t,98103,House,Private room,2,2.5,1,1,$500.00 ,"$1,450.00 ",$30.00 ,1,100,10,10,10,10,10,10
10124808,f,98103,House,Private room,2,1,1,2,,,,1,,,,,,,
7459684,f,98105,House,Entire home/apt,6,1,2,2,$595.00 ,"$2,100.00 ",$50.00 ,2,93,10,10,10,10,9,9
5992645,f,98103,House,Entire home/apt,4,1,2,2,"$1,096.00 ","$3,500.00 ",$100.00 ,4,80,10,8,10,10,10,8
7917718,t,98105,House,Private room,2,1,1,1,$419.00 ,"$1,499.00 ",$25.00 ,1,99,10,10,10,10,10,10
2986056,f,98103,House,Shared room,1,1,1,1,$250.00 ,$750.00 ,$35.00 ,1,95,10,9,10,10,8,10
2011193,f,98103,House,Entire home/apt,7,2,3,5,,,$100.00 ,7,93,10,9,10,10,10,9
3768626,f,98103,House,Entire home/apt,2,1,0,1,$875.00 ,"$2,500.00 ",$50.00 ,2,96,10,10,10,10,10,9
2026794,f,98103,House,Private room,2,1,1,1,,,$15.00 ,1,91,9,9,10,10,10,9
9154294,f,98103,House,Entire home/apt,4,1,1,1,$800.00 ,"$2,900.00 ",,1,100,10,10,10,10,9,10
430610,t,98103,House,Entire home/apt,8,3,3,3,,"$6,300.00 ",$125.00 ,7,97,10,10,10,10,10,9
3231850,t,98115,Loft,Entire home/apt,3,1,0,2,,,$45.00 ,1,97,10,10,10,10,10,10
2976798,f,98105,House,Private room,2,1,1,1,$450.00 ,,$10.00 ,2,99,10,10,10,10,10,10
703058,t,98103,House,Entire home/apt,4,1,2,2,,,$60.00 ,2,99,10,10,10,10,10,10
7826541,f,98103,Apartment,Entire home/apt,2,1,1,1,,,$30.00 ,2,100,10,10,10,10,10,10
240920,f,98103,House,Private room,3,1,1,2,$275.00 ,$950.00 ,$20.00 ,1,97,10,9,10,10,10,10
6655233,f,98105,House,Private room,3,1,1,2,$420.00 ,"$1,000.00 ",$15.00 ,1,89,9,9,10,9,9,9
9866461,f,98105,Apartment,Private room,2,1,1,2,,,,2,80,10,8,10,10,10,10
7957729,f,98105,House,Entire home/apt,5,2.5,2,3,,,,1,,,,,,,
1428687,f,98103,Apartment,Entire home/apt,4,1,1,1,"$1,000.00 ","$4,100.00 ",$50.00 ,2,99,10,10,10,10,10,10
4803403,t,98103,Apartment,Entire home/apt,2,1,1,1,$525.00 ,"$1,395.00 ",$80.00 ,2,100,10,9,10,10,10,10
11012,f,98103,House,Entire home/apt,8,2,3,3,"$2,100.00 ",,$195.00 ,4,95,10,9,9,9,10,9
3888924,f,98103,House,Shared room,1,1,1,1,$250.00 ,$750.00 ,$35.00 ,1,87,8,7,9,10,9,8
8842808,f,98103,House,Entire home/apt,5,1,2,2,,,$30.00 ,5,,,,,,,
1114695,t,98103,House,Entire home/apt,8,2.5,3,3,,,$145.00 ,6,95,10,10,10,10,10,9
1715582,f,98103,House,Private room,2,1.5,1,1,,,,1,100,10,10,10,10,9,10
6704734,f,98105,House,Entire home/apt,4,1,1,2,,,$40.00 ,2,,,,,,,
8555098,f,98105,House,Private room,2,1,1,1,,,,1,,,,,,,
1214316,f,98103,House,Private room,2,1,1,1,$339.00 ,"$1,197.00 ",$25.00 ,2,92,9,9,10,10,10,9
7325455,f,98105,Bungalow,Entire home/apt,2,1,0,1,,,$20.00 ,1,100,10,10,10,10,10,10
6325685,t,98103,House,Entire home/apt,3,1,0,1,$825.00 ,,$22.00 ,2,98,10,10,10,10,10,10
9596,f,98103,Apartment,Entire home/apt,6,1,1,6,$725.00 ,,$85.00 ,2,88,9,9,9,9,10,9
9568491,f,98103,Apartment,Shared room,2,1,1,1,$250.00 ,,$5.00 ,1,100,9,10,10,10,10,10
1747184,t,98103,House,Entire home/apt,12,3,6,6,"$2,950.00 ","$7,500.00 ",$225.00 ,6,99,10,10,10,10,10,10
8653843,f,98115,Apartment,Private room,2,1,1,1,,,$15.00 ,2,100,10,10,10,10,10,8
6727729,f,98103,House,Entire home/apt,6,1,2,2,,,$45.00 ,2,96,10,10,10,10,9,10
3888986,f,98103,House,Shared room,1,1,1,1,$250.00 ,$750.00 ,$35.00 ,1,100,10,8,10,8,10,10
4135710,f,98103,House,Entire home/apt,2,1,1,2,"$1,250.00 ","$2,750.00 ",$95.00 ,2,,,,,,,
3652434,t,98103,House,Private room,2,1,1,1,$678.00 ,"$2,394.00 ",$30.00 ,1,97,10,10,10,10,10,10
7667990,f,98103,Apartment,Entire home/apt,2,1,1,1,,,$20.00 ,1,80,10,8,6,10,10,10
4047058,t,98103,House,Private room,2,2,1,1,$432.00 ,,$25.00 ,1,95,10,10,10,10,10,10
7163934,f,98103,House,Private room,2,1,1,1,$600.00 ,,$20.00 ,1,100,10,10,10,10,10,10
7717478,f,98105,House,Entire home/apt,8,1,4,3,"$2,000.00 ","$5,000.00 ",$75.00 ,4,,,,,,,
4653552,f,98103,Apartment,Entire home/apt,5,1,2,3,"$1,250.00 ","$4,410.00 ",$80.00 ,1,96,10,10,10,10,10,10
6915439,f,98105,House,Private room,2,1,1,1,$600.00 ,"$2,500.00 ",$30.00 ,1,,,,,,,
506542,f,98105,Apartment,Entire home/apt,4,1,0,2,$700.00 ,"$2,300.00 ",$50.00 ,2,95,10,10,10,10,10,9
4046863,t,98103,House,Private room,2,2,1,1,$432.00 ,,$25.00 ,1,98,10,10,10,10,10,10
3915826,t,98103,Apartment,Entire home/apt,3,1,1,1,$895.00 ,,,1,98,10,10,10,10,10,10
4787415,f,98119,House,Entire home/apt,4,2,3,3,"$1,200.00 ",,$100.00 ,4,,,,,,,
1602488,f,98109,House,Private room,4,1,1,2,,,,2,93,10,9,9,9,10,10
8459215,f,98119,House,Private room,2,1,1,1,,,$25.00 ,1,,,,,,,
10274175,f,98109,Apartment,Private room,2,1,1,1,,,,1,,,,,,,
9167786,f,98119,House,Private room,2,1,1,1,,,$10.00 ,1,80,8,10,10,10,10,8
5686435,f,98119,House,Entire home/apt,6,2.5,3,2,,,$125.00 ,1,100,10,10,10,10,10,10
7939058,f,98119,House,Private room,2,1,1,1,$500.00 ,,,1,97,10,9,10,10,9,10
8392801,f,98119,House,Entire home/apt,4,1,2,2,$800.00 ,"$2,590.00 ",$50.00 ,1,100,10,10,10,10,9,10
7404370,f,98109,House,Entire home/apt,2,1,1,1,,,,1,80,9,9,10,10,10,10
3720511,f,98109,House,Entire home/apt,5,3,3,3,"$2,000.00 ",,$125.00 ,3,96,10,10,10,10,10,10
8193332,f,98109,Apartment,Entire home/apt,4,1,1,1,"$1,000.00 ","$2,500.00 ",$25.00 ,1,80,10,10,10,10,10,8
7957904,f,98119,Apartment,Entire home/apt,2,1,1,1,,,,1,80,9,9,8,8,9,10
4555997,f,98119,Apartment,Entire home/apt,4,1,0,2,$550.00 ,"$1,999.00 ",$45.00 ,1,100,10,10,10,10,10,10
2267088,t,98119,Apartment,Entire home/apt,5,1,2,3,$785.00 ,"$2,750.00 ",$40.00 ,4,97,10,10,10,10,10,10
108468,f,98119,House,Entire home/apt,9,3,4,5,,,$250.00 ,9,100,10,10,10,10,10,10
6400379,f,98119,House,Private room,2,1,1,1,$620.00 ,"$1,225.00 ",$35.00 ,1,94,10,10,9,9,10,9
5948003,t,98119,Condominium,Private room,2,1,1,1,,"$1,664.00 ",$20.00 ,1,97,10,10,10,10,10,10
5058086,t,98119,Apartment,Entire home/apt,2,1,0,1,$650.00 ,,$100.00 ,2,97,10,10,10,10,10,10
1209255,f,98119,House,Entire home/apt,6,2,3,3,,,$150.00 ,1,96,10,10,10,10,10,9
1914051,f,98119,Apartment,Entire home/apt,2,1,1,1,$678.00 ,"$2,394.00 ",$50.00 ,2,95,10,10,10,10,10,10
2923529,f,98109,Apartment,Entire home/apt,3,1,1,1,"$1,000.00 ","$3,000.00 ",$50.00 ,2,98,10,10,10,10,10,10
1027860,f,98119,House,Entire home/apt,5,2,2,4,,,$150.00 ,1,100,10,10,10,10,10,10
2373176,f,98119,Apartment,Entire home/apt,2,1,1,1,$696.00 ,"$2,457.00 ",$50.00 ,2,97,10,10,10,10,10,10
6404427,t,98119,House,Entire home/apt,4,1,2,2,"$1,800.00 ",,$100.00 ,4,99,10,10,10,10,10,10
